timestamp,Volume
1353196801,246.0
1353196801,185.0
1353196801,129.0
1353196801,74.0
1353196801,57.0
1353283201,16.0
1353283201,9.0
1353283201,1.0
1353283201,1.0
1353283201,8.0
1353283201,48.0
1353283201,330.0
1353283201,1168.0
1353283201,1270.0
1353283201,1006.0
1353283201,565.0
1353283201,447.0
1353283201,468.0
1353283201,447.0
1353283201,442.0
1353283201,537.0
1353283201,667.0
1353283201,763.0
1353283201,584.0
1353283201,381.0
1353283201,239.0
1353283201,163.0
1353283201,94.0
1353283201,43.0
1353369601,13.0
1353369601,5.0
1353369601,1.0
1353369601,2.0
1353369601,6.0
1353369601,40.0
1353369601,356.0
1353369601,1157.0
1353369601,1145.0
1353369601,1074.0
1353369601,551.0
1353369601,451.0
1353369601,446.0
1353369601,516.0
1353369601,504.0
1353369601,536.0
1353369601,715.0
1353369601,727.0
1353369601,626.0
1353369601,451.0
1353369601,274.0
1353369601,179.0
1353369601,121.0
1353369601,50.0
1353456001,13.0
1353456001,8.0
1353456001,6.0
1353456001,2.0
1353456001,12.0
1353456001,59.0
1353456001,309.0
1353456001,1113.0
1353456001,1172.0
1353456001,1046.0
1353456001,645.0
1353456001,446.0
1353456001,499.0
1353456001,497.0
1353456001,469.0
1353456001,549.0
1353456001,717.0
1353456001,823.0
1353456001,900.0
1353456001,494.0
1353456001,256.0
1353456001,202.0
1353456001,122.0
1353456001,63.0
1353542401,23.0
1353542401,12.0
1353542401,3.0
1353542401,4.0
1353542401,4.0
1353542401,49.0
1353542401,302.0
1353542401,1185.0
1353542401,1214.0
1353542401,988.0
1353542401,559.0
1353542401,489.0
1353542401,503.0
1353542401,511.0
1353542401,484.0
1353542401,588.0
1353542401,663.0
1353542401,942.0
1353542401,792.0
1353542401,465.0
1353542401,306.0
1353542401,189.0
1353542401,154.0
1353542401,79.0
1353628801,29.0
1353628801,6.0
1353628801,7.0
1353628801,5.0
1353628801,9.0
1353628801,55.0
1353628801,328.0
1353628801,1179.0
1353628801,1109.0
1353628801,908.0
1353628801,548.0
1353628801,512.0
1353628801,575.0
1353628801,611.0
1353628801,500.0
1353628801,659.0
1353628801,734.0
1353628801,767.0
1353628801,650.0
1353628801,430.0
1353628801,282.0
1353628801,206.0
1353628801,150.0
1353628801,111.0
1353715201,64.0
1353715201,45.0
1353715201,23.0
1353715201,24.0
1353715201,14.0
1353715201,26.0
1353715201,70.0
1353715201,155.0
1353715201,319.0
1353715201,505.0
1353715201,519.0
1353715201,509.0
1353715201,545.0
1353715201,529.0
1353715201,510.0
1353715201,521.0
1353715201,487.0
1353715201,348.0
1353715201,420.0
1353715201,322.0
1353715201,246.0
1353715201,173.0
1353715201,125.0
1353715201,127.0
1353801601,90.0
1353801601,10.0
1353801601,53.0
1353801601,33.0
1353801601,11.0
1353801601,38.0
1353801601,59.0
1353801601,85.0
1353801601,107.0
1353801601,191.0
1353801601,549.0
1353801601,402.0
1353801601,553.0
1353801601,605.0
1353801601,543.0
1353801601,472.0
1353801601,423.0
1353801601,342.0
1353801601,326.0
1353801601,244.0
1353801601,189.0
1353801601,144.0
1353801601,96.0
1353801601,50.0
1353888001,19.0
1353888001,9.0
1353888001,2.0
1353888001,2.0
1353888001,8.0
1353888001,55.0
1353888001,322.0
1353888001,1188.0
1353888001,1232.0
1353888001,976.0
1353888001,513.0
1353888001,473.0
1353888001,516.0
1353888001,489.0
1353888001,477.0
1353888001,529.0
1353888001,635.0
1353888001,667.0
1353888001,529.0
1353888001,298.0
1353888001,153.0
1353888001,177.0
1353888001,128.0
1353888001,26.0
1353974401,16.0
1353974401,1.0
1353974401,0.0
1353974401,1.0
1353974401,2.0
1353974401,16.0
1353974401,179.0
1353974401,248.0
1353974401,198.0
1353974401,197.0
1353974401,513.0
1353974401,488.0
1353974401,479.0
1353974401,463.0
1353974401,480.0
1353974401,567.5
1353974401,720.5
1353974401,24.0
1353974401,0.0
1353974401,423.0
1353974401,254.5
1353974401,177.0
1353974401,128.0
1353974401,11.0
1354060801,0.0
1354060801,0.0
1354060801,0.0
1354060801,0.0
1354060801,0.0
1354060801,0.0
1354060801,5.0
1354060801,50.0
1354060801,488.0
1354060801,890.0
1354060801,555.0
1354060801,517.0
1354060801,519.0
1354060801,540.0
1354060801,516.0
1354060801,639.0
1354060801,871.0
1354060801,1086.0
1354060801,998.0
1354060801,423.0
1354060801,270.0
1354060801,238.0
1354060801,180.0
1354060801,96.0
1354147201,31.0
1354147201,11.0
1354147201,12.0
1354147201,4.0
1354147201,8.0
1354147201,51.0
1354147201,310.0
1354147201,1098.0
1354147201,1215.0
1354147201,1035.0
1354147201,593.0
1354147201,527.0
1354147201,512.0
1354147201,547.0
1354147201,550.0
1354147201,577.0
1354147201,726.0
1354147201,864.0
1354147201,735.0
1354147201,488.0
1354147201,306.0
1354147201,210.0
1354147201,148.0
1354147201,78.0
1354233601,30.0
1354233601,17.0
1354233601,3.0
1354233601,6.0
1354233601,13.0
1354233601,49.0
1354233601,319.0
1354233601,1125.0
1354233601,1162.0
1354233601,876.0
1354233601,546.0
1354233601,539.0
1354233601,549.0
1354233601,572.0
1354233601,546.0
1354233601,687.0
1354233601,886.0
1354233601,960.0
1354233601,680.0
1354233601,424.0
1354233601,301.0
1354233601,209.0
1354233601,164.0
1354233601,138.0
1354320001,77.0
1354320001,60.0
1354320001,40.0
1354320001,7.0
1354320001,26.0
1354320001,32.0
1354320001,71.0
1354320001,174.0
1354320001,292.0
1354320001,501.0
1354320001,455.0
1354320001,533.0
1354320001,594.0
1354320001,724.0
1354320001,550.0
1354320001,490.0
1354320001,528.0
1354320001,460.0
1354320001,403.0
1354320001,356.0
1354320001,203.0
1354320001,150.0
1354320001,133.0
1354320001,108.0
1354406401,84.0
1354406401,47.0
1354406401,33.0
1354406401,7.0
1354406401,21.0
1354406401,23.0
1354406401,48.0
1354406401,59.0
1354406401,92.0
1354406401,236.0
1354406401,416.0
1354406401,463.0
1354406401,518.0
1354406401,540.0
1354406401,490.0
1354406401,459.0
1354406401,437.0
1354406401,326.0
1354406401,297.0
1354406401,231.0
1354406401,182.0
1354406401,140.0
1354406401,79.0
1354406401,54.0
1354492801,16.0
1354492801,7.0
1354492801,4.0
1354492801,4.0
1354492801,16.0
1354492801,54.0
1354492801,327.0
1354492801,1168.0
1354492801,1189.0
1354492801,984.0
1354492801,519.0
1354492801,490.0
1354492801,528.0
1354492801,467.0
1354492801,477.0
1354492801,547.0
1354492801,603.0
1354492801,191.0
1354492801,40.0
1354579201,24.0
1354579201,9.0
1354579201,4.0
1354579201,4.0
1354579201,5.0
1354579201,48.0
1354579201,322.0
1354579201,1135.0
1354579201,1050.0
1354579201,1145.0
1354579201,522.0
1354579201,529.0
1354579201,504.0
1354579201,529.0
1354579201,499.0
1354579201,573.0
1354579201,681.0
1354579201,790.0
1354579201,504.0
1354579201,69.0
1354665601,871.0
1354665601,546.0
1354665601,531.0
1354665601,529.0
1354665601,573.0
1354665601,428.0
1354665601,71.0
1354752001,16.0
1354752001,11.0
1354752001,6.0
1354752001,3.0
1354752001,9.0
1354752001,54.0
1354752001,351.0
1354752001,1172.0
1354752001,1298.0
1354752001,1011.0
1354752001,575.0
1354752001,514.0
1354752001,288.0
1354752001,220.0
1354752001,144.0
1354752001,90.0
1354838401,43.0
1354838401,22.0
1354838401,13.0
1354838401,11.0
1354838401,8.0
1354838401,43.0
1354838401,308.0
1354838401,1156.0
1354838401,1168.0
1354838401,860.0
1354838401,551.0
1354838401,539.0
1354838401,134.0
1354924801,90.0
1354924801,17.0
1354924801,9.0
1354924801,7.0
1354924801,8.0
1354924801,29.0
1354924801,68.0
1354924801,187.0
1354924801,338.0
1354924801,466.0
1354924801,521.0
1354924801,560.0
1354924801,621.0
1354924801,612.0
1354924801,557.0
1354924801,549.0
1354924801,518.0
1354924801,462.0
1354924801,428.0
1354924801,386.0
1354924801,218.0
1354924801,169.0
1354924801,147.0
1354924801,113.0
1355011201,97.0
1355011201,17.0
1355011201,40.0
1355011201,7.0
1355011201,23.0
1355011201,22.0
1355011201,42.0
1355011201,69.0
1355011201,118.0
1355011201,251.0
1355011201,437.0
1355011201,590.0
1355011201,744.0
1355011201,535.0
1355011201,383.0
1355011201,385.0
1355011201,225.0
1355011201,180.0
1355011201,137.0
1355011201,98.0
1355011201,50.0
1355097601,17.0
1355097601,12.0
1355097601,4.0
1355097601,1.0
1355097601,15.0
1355097601,49.0
1355097601,302.0
1355097601,1213.0
1355097601,1314.0
1355097601,893.0
1355097601,555.0
1355097601,478.0
1355097601,460.0
1355097601,487.0
1355097601,486.0
1355097601,414.0
1355702401,522.0
1355702401,547.0
1355702401,796.0
1355702401,938.0
1355702401,665.0
1355702401,392.0
1355702401,225.0
1355702401,156.0
1355702401,120.0
1355702401,66.0
1355788801,29.0
1355788801,5.0
1355788801,4.0
1355788801,3.0
1355788801,10.0
1355788801,51.0
1355788801,301.0
1355788801,826.0
1355788801,714.0
1355788801,950.0
1355788801,582.0
1355788801,576.0
1355788801,560.0
1355788801,539.0
1355788801,557.0
1355788801,600.0
1355788801,533.0
1355788801,428.0
1355788801,224.0
1355788801,123.0
1355788801,96.0
1355788801,167.5
1355788801,122.0
1355788801,13.0
1355875201,3.0
1355875201,3.0
1355875201,0.0
1355875201,0.0
1355875201,0.0
1355875201,5.0
1355875201,31.0
1355875201,24.0
1355875201,0.0
1355875201,203.0
1355875201,539.5
1355875201,532.0
1355875201,583.0
1355875201,553.0
1355875201,539.5
1355875201,556.0
1355875201,0.0
1355875201,0.0
1355875201,13.0
1355875201,12.0
1355875201,227.5
1355875201,167.5
1355875201,122.0
1355875201,72.0
1355961601,5.0
1355961601,3.0
1355961601,1.0
1355961601,1.0
1355961601,0.0
1355961601,2.0
1355961601,38.0
1355961601,252.0
1355961601,515.0
1355961601,387.0
1356048001,532.0
1356048001,583.0
1356048001,553.0
1356048001,539.5
1356048001,556.0
1356048001,0.0
1356048001,0.0
1356048001,0.0
1356048001,0.0
1356048001,227.5
1356048001,167.5
1356048001,122.0
1356048001,72.0
1356134401,52.0
1356134401,0.0
1356134401,0.0
1356134401,0.0
1356134401,0.0
1356134401,0.0
1356134401,0.0
1356134401,0.0
1356134401,0.0
1356134401,0.0
1356134401,539.5
1356134401,532.0
1356134401,583.0
1356134401,553.0
1356134401,539.5
1356134401,556.0
1356134401,88.0
1356134401,0.0
1356134401,0.0
1356134401,44.0
1356134401,227.5
1356134401,167.5
1356134401,122.0
1356134401,6.0
1356220801,7.0
1356220801,3.0
1356220801,5.0
1356220801,15.0
1356220801,8.0
1356220801,33.0
1356220801,17.0
1356220801,63.0
1356220801,176.0
1356220801,314.0
1356220801,96.0
1356220801,73.0
1356307201,45.0
1356307201,17.0
1356307201,4.0
1356307201,2.0
1356307201,15.0
1356307201,32.0
1356307201,115.0
1356307201,446.0
1356307201,574.0
1356307201,210.0
1356307201,359.0
1356307201,532.0
1356307201,583.0
1356307201,532.0
1356307201,539.5
1356307201,556.0
1356307201,0.0
1356307201,13.0
1356307201,0.0
1356307201,28.0
1356307201,227.5
1356307201,167.5
1356307201,122.0
1356307201,72.0
1356393601,0.0
1356393601,8.0
1356393601,0.0
1356393601,0.0
1356393601,0.0
1356393601,0.0
1356393601,0.0
1356393601,0.0
1356393601,2.0
1356393601,11.0
1356393601,539.5
1356393601,532.0
1356393601,583.0
1356393601,553.0
1356393601,539.5
1356393601,556.0
1356393601,0.0
1356393601,11.0
1356393601,4.0
1356393601,0.0
1356393601,227.5
1356393601,167.5
1356393601,122.0
1356393601,72.0
1356480001,3.0
1356480001,0.0
1356480001,0.0
1356480001,0.0
1356480001,0.0
1356480001,0.0
1356480001,0.0
1356480001,5.0
1356480001,11.0
1356480001,139.0
1356480001,284.0
1356480001,503.0
1356480001,583.0
1356480001,553.0
1356480001,539.5
1356480001,289.0
1356480001,285.0
1356480001,263.0
1356480001,293.0
1356480001,220.0
1356480001,199.0
1356480001,167.5
1356480001,124.0
1356480001,72.0
1356566401,3.0
1356566401,1.0
1356566401,0.0
1356566401,0.0
1356566401,0.0
1356566401,0.0
1356566401,0.0
1356566401,15.0
1356566401,0.0
1356566401,83.0
1356566401,220.0
1356566401,367.0
1356566401,583.0
1356566401,553.0
1356566401,539.5
1356566401,556.0
1356566401,0.0
1356566401,0.0
1356566401,0.0
1356566401,23.0
1356566401,227.5
1356566401,167.5
1356566401,122.0
1356566401,72.0
1356652801,0.0
1356652801,0.0
1356652801,1.0
1356652801,1.0
1356652801,1.0
1356652801,6.0
1356652801,15.0
1356652801,265.0
1356652801,361.0
1356652801,356.0
1356652801,243.0
1356652801,532.0
1356652801,583.0
1356652801,416.0
1356652801,392.0
1356652801,556.0
1356652801,86.0
1356652801,275.0
1356652801,356.0
1356652801,255.0
1356652801,184.0
1356652801,157.0
1356652801,150.0
1356652801,71.0
1356739201,63.0
1356739201,25.0
1356739201,31.0
1356739201,10.0
1356739201,10.0
1356739201,18.0
1356739201,66.0
1356739201,94.0
1356739201,183.0
1356739201,244.0
1356739201,349.0
1356739201,576.0
1356739201,583.0
1356739201,553.0
1356739201,539.5
1356739201,285.0
1356739201,258.0
1356739201,0.0
1356739201,15.0
1356739201,0.0
1356739201,227.5
1356739201,85.0
1356739201,40.0
1356739201,20.0
1356825601,0.0
1356825601,5.0
1356825601,0.0
1356825601,0.0
1356825601,0.0
1356825601,3.0
1356825601,0.0
1356825601,7.0
1356825601,7.0
1356825601,133.0
1356825601,239.0
1356825601,367.0
1356825601,438.0
1356825601,426.0
1356825601,445.0
1356825601,305.0
1356825601,141.0
1356825601,82.0
1356825601,226.0
1356825601,139.0
1356825601,124.0
1356825601,167.5
1356825601,122.0
1356825601,11.0
1356912001,14.0
1356912001,14.0
1356912001,3.0
1356912001,2.0
1356912001,5.0
1356912001,32.0
1356912001,126.0
1356912001,347.0
1356912001,493.0
1356912001,310.0
1356912001,328.0
1356912001,376.0
1356912001,480.0
1356912001,494.0
1356912001,482.0
1356912001,420.0
1356912001,47.0
1356912001,25.0
1356912001,19.0
1356912001,8.0
1356912001,227.5
1356912001,167.5
1356912001,122.0
1356912001,72.0
1383264001,55.0
1383264001,11.0
1383264001,8.0
1383264001,7.0
1383264001,11.0
1383264001,49.0
1383264001,257.0
1383264001,1084.0
1383264001,1062.0
1383264001,716.0
1383264001,547.0
1383264001,530.0
1383264001,551.0
1383264001,546.0
1383264001,523.0
1383264001,531.0
1383264001,728.0
1383264001,770.0
1383264001,595.0
1383264001,412.0
1383264001,295.0
1383264001,184.0
1383264001,176.0
1383264001,103.0
1383350401,73.0
1383350401,37.0
1383350401,27.0
1383350401,16.0
1383350401,11.0
1383350401,34.0
1383350401,73.0
1383350401,190.0
1383350401,304.0
1383350401,433.0
1383350401,476.0
1383350401,564.0
1383350401,580.0
1383350401,529.0
1383350401,583.0
1383350401,507.0
1383350401,496.0
1383350401,442.0
1383350401,416.0
1383350401,313.0
1383350401,222.0
1383350401,197.0
1383350401,133.0
1383350401,121.0
1383436801,100.0
1383436801,67.0
1383436801,51.0
1383436801,6.0
1383436801,19.0
1383436801,25.0
1383436801,56.0
1383436801,76.0
1383436801,123.0
1383436801,285.0
1383436801,549.0
1383436801,464.0
1383436801,467.0
1383436801,532.0
1383436801,498.0
1383436801,429.0
1383436801,444.0
1383436801,392.0
1383436801,377.0
1383436801,284.0
1383436801,192.0
1383436801,162.0
1383436801,110.0
1383436801,48.0
1383523201,23.0
1383523201,16.0
1383523201,1.0
1383523201,6.0
1383523201,10.0
1383523201,54.0
1383523201,273.0
1383523201,1225.0
1383523201,1108.0
1383523201,891.0
1383523201,516.0
1383523201,425.0
1383523201,489.0
1383523201,452.0
1383523201,477.0
1383523201,531.0
1383523201,737.0
1383523201,857.0
1383523201,733.0
1383523201,422.0
1383523201,262.0
1383523201,159.0
1383523201,109.0
1383523201,43.0
1383609601,18.0
1383609601,15.0
1383609601,6.0
1383609601,2.0
1383609601,13.0
1383609601,67.0
1383609601,336.0
1383609601,1189.0
1383609601,1113.0
1383609601,992.0
1383609601,502.0
1383609601,483.0
1383609601,521.0
1383609601,469.0
1383609601,495.0
1383609601,553.0
1383609601,759.0
1383609601,872.0
1383609601,841.0
1383609601,484.0
1383609601,229.0
1383609601,200.0
1383609601,117.0
1383609601,48.0
1383696001,12.0
1383696001,9.0
1383696001,1.0
1383696001,7.0
1383696001,9.0
1383696001,69.0
1383696001,353.0
1383696001,1174.0
1383696001,1179.0
1383696001,972.0
1383696001,531.0
1383696001,532.0
1383696001,508.0
1383696001,469.0
1383696001,495.0
1383696001,548.0
1383696001,731.0
1383696001,817.0
1383696001,754.0
1383696001,448.0
1383696001,255.0
1383696001,209.0
1383696001,125.0
1383696001,58.0
1383782401,29.0
1383782401,5.0
1383782401,4.0
1383782401,7.0
1383782401,9.0
1383782401,62.0
1383782401,321.0
1383782401,1235.0
1383782401,1117.0
1383782401,911.0
1383782401,543.0
1383782401,497.0
1383782401,518.0
1383782401,496.0
1383782401,516.0
1383782401,564.0
1383782401,771.0
1383782401,800.0
1383782401,715.0
1383782401,491.0
1383782401,301.0
1383782401,191.0
1383782401,152.0
1383782401,73.0
1383868801,40.0
1383868801,10.0
1383868801,5.0
1383868801,8.0
1383868801,9.0
1383868801,58.0
1383868801,346.0
1383868801,1218.0
1383868801,1115.0
1383868801,838.0
1383868801,527.0
1383868801,541.0
1383868801,533.0
1383868801,526.0
1383868801,518.0
1383868801,627.0
1383868801,843.0
1383868801,717.0
1383868801,575.0
1383868801,469.0
1383868801,280.0
1383868801,186.0
1383868801,152.0
1383868801,100.0
1383955201,58.0
1383955201,56.0
1383955201,30.0
1383955201,20.0
1383955201,17.0
1383955201,33.0
1383955201,69.0
1383955201,191.0
1383955201,337.0
1383955201,457.0
1383955201,497.0
1383955201,567.0
1383955201,597.0
1383955201,575.0
1383955201,503.0
1383955201,502.0
1383955201,487.0
1383955201,482.0
1383955201,397.0
1383955201,311.0
1383955201,196.0
1383955201,166.0
1383955201,128.0
1383955201,119.0
1384041601,61.0
1384041601,66.0
1384041601,42.0
1384041601,22.0
1384041601,8.0
1384041601,11.0
1384041601,41.0
1384041601,69.0
1384041601,129.0
1384041601,278.0
1384041601,549.0
1384041601,466.0
1384041601,545.0
1384041601,529.0
1384041601,510.0
1384041601,567.5
1384041601,457.0
1384041601,373.0
1384041601,313.0
1384041601,296.0
1384041601,206.0
1384041601,143.0
1384041601,78.0
1384041601,46.0
1384128001,30.0
1384128001,9.0
1384128001,7.0
1384128001,9.0
1384128001,5.0
1384128001,54.0
1384128001,317.0
1384128001,1155.0
1384128001,1076.0
1384128001,1122.0
1384128001,571.0
1384128001,448.0
1384128001,485.0
1384128001,474.0
1384128001,457.0
1384128001,512.0
1384128001,684.0
1384128001,857.0
1384128001,624.0
1384128001,375.0
1384128001,237.0
1384128001,177.0
1384128001,92.0
1384128001,42.0
1384214401,15.0
1384214401,8.0
1384214401,7.0
1384214401,4.0
1384214401,6.0
1384214401,66.0
1384214401,350.0
1384214401,1153.0
1384214401,1214.0
1384214401,986.0
1384214401,522.0
1384214401,474.0
1384214401,514.0
1384214401,501.0
1384214401,503.0
1384214401,565.0
1384214401,682.0
1384214401,942.0
1384214401,761.0
1384214401,431.0
1384214401,240.0
1384214401,186.0
1384214401,119.0
1384214401,60.0
1384300801,25.0
1384300801,8.0
1384300801,3.0
1384300801,5.0
1384300801,10.0
1384300801,55.0
1384300801,350.0
1384300801,1217.0
1384300801,1123.0
1384300801,942.0
1384300801,561.0
1384300801,490.0
1384300801,527.0
1384300801,555.0
1384300801,497.0
1384300801,541.0
1384300801,750.0
1384300801,835.0
1384300801,666.0
1384300801,438.0
1384300801,270.0
1384300801,207.0
1384300801,138.0
1384300801,70.0
1384387201,22.0
1384387201,8.0
1384387201,8.0
1384387201,4.0
1384387201,4.0
1384387201,52.0
1384387201,313.0
1384387201,1240.0
1384387201,1211.0
1384387201,990.0
1384387201,561.0
1384387201,473.0
1384387201,532.0
1384387201,518.0
1384387201,468.0
1384387201,569.0
1384387201,695.0
1384387201,820.0
1384387201,688.0
1384387201,507.0
1384387201,321.0
1384387201,194.0
1384387201,141.0
1384387201,80.0
1384473601,23.0
1384473601,11.0
1384473601,8.0
1384473601,4.0
1384473601,10.0
1384473601,59.0
1384473601,304.0
1384473601,1228.0
1384473601,1117.0
1384473601,934.0
1384473601,544.0
1384473601,484.0
1384473601,575.0
