235,175.4
295,176.53
246,182.4
244,180.63
231,180.46
225,180.15
252,178.14
284,173.4
296,166.01
248,175.24
235,178.52
252,177.13
230,178.88
230,174.83
226,179.36
236,175.79
257,174.85
256,173.74
241,170.54
271,173.38
260,176.95
230,176.12
268,177.33
257,173.76
251,181.55
220,169.39
285,172.44
249,170.25
254,175.15
280,164.1
268,174.04
266,172.29
253,172.56
252,176.13
259,158.64
235,165.1
287,161.5
192,160.95
279,162.71
268,152.56
267,162.17
186,172.39
271,164.16
